,Nstep,Time,Chain length,Chain number,Chain Type,Chain Value,Chain Mass,Average Mass,Average Length,GA conversion
Step 225000,225000,0.0007726171062474137,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[107071, 107390, 975, 1068, 2055, 1988, 24, 27, 39, 23, 32, 21, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.39702915524543,2.01941417665315,0.9257343333333333
Step 230000,230000,0.0007903735350662777,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[109353, 109664, 993, 1084, 2152, 2091, 24, 28, 39, 24, 34, 21, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.4296545148974,2.0199149479621656,0.9241026666666666
Step 235000,235000,0.0008082502720052013,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[111612, 111986, 1009, 1106, 2238, 2178, 26, 30, 43, 23, 37, 22, 1, 1, 2]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.45796369304512,2.020346136144568,0.9224703333333333
Step 240000,240000,0.0008261276279154955,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[113891, 114235, 1023, 1135, 2334, 2286, 26, 32, 45, 25, 38, 24, 1, 1, 2]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.49203340734502,2.0208508792078197,0.920847
Step 245000,245000,0.0008441066779324763,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[116191, 116477, 1044, 1159, 2409, 2405, 27, 33, 49, 25, 41, 24, 1, 1, 2]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.52325739511772,2.0213099446408322,0.9192236666666667
Step 250000,250000,0.0008616843661954885,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[118443, 118742, 1081, 1185, 2501, 2515, 28, 34, 51, 28, 41, 24, 1, 1, 2]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.5520684003809,2.0217552119733364,0.917592
Step 255000,255000,0.0008791912971417327,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[120709, 120964, 1105, 1205, 2606, 2637, 28, 35, 52, 28, 44, 24, 1, 1, 2]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.5867489706985,2.022285831118381,0.9159663333333333
Step 260000,260000,0.0008972144951199885,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[122924, 123276, 1124, 1225, 2709, 2728, 30, 36, 55, 29, 53, 25, 1, 1, 2]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.6161467323321,2.022744258864439,0.914335
Step 265000,265000,0.0009153159893922251,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[125174, 125542, 1141, 1251, 2824, 2824, 32, 36, 56, 31, 55, 26, 1, 1, 2]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.64444674821232,2.0231818252019336,0.912705
Step 270000,270000,0.000933178058034222,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[127441, 127779, 1165, 1264, 2926, 2932, 34, 36, 59, 31, 62, 27, 1, 1, 3]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.67455222720565,2.023653989786208,0.9110743333333333
Step 275000,275000,0.000950845839464125,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[129710, 129951, 1181, 1286, 3056, 3045, 36, 37, 60, 31, 68, 29, 2, 1, 3]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.71129629491685,2.0242238245634945,0.9094503333333334
Step 280000,280000,0.0009687998179448017,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[131854, 132230, 1209, 1305, 3186, 3161, 36, 37, 66, 30, 73, 31, 2, 1, 4]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.7475636197273,2.0247964132125538,0.907823
Step 285000,285000,0.0009871323363934868,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[134142, 134520, 1229, 1326, 3282, 3239, 37, 39, 71, 32, 75, 32, 2, 1, 4]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.7646494455654,2.0250655502443973,0.9061863333333333
Step 290000,290000,0.0010051093837932634,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[136313, 136821, 1252, 1344, 3378, 3370, 37, 39, 76, 33, 77, 35, 3, 1, 4]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.7947877347648,2.0255213361482127,0.9045646666666667
Step 295000,295000,0.0010230498393723503,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[138578, 139030, 1274, 1363, 3492, 3480, 39, 40, 81, 34, 81, 36, 3, 1, 4]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.8228925769295,2.0259584886762005,0.9029373333333334
Step 300000,300000,0.0010413095156008893,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4]","[140763, 141216, 1299, 1384, 3627, 3611, 40, 42, 89, 35, 86, 38, 3, 1, 4]",15,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26]",149.8617143903257,2.026560543118965,0.9013183333333333
Step 305000,305000,0.0010598966507021827,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5]","[142980, 143417, 1320, 1405, 3763, 3739, 42, 43, 89, 36, 86, 38, 3, 1, 4, 1]",16,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34]",149.8933483181633,2.027050143618651,0.8996956666666667
Step 310000,310000,0.0010781332055030358,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5]","[145180, 145692, 1332, 1421, 3873, 3861, 46, 44, 92, 37, 90, 38, 3, 1, 4, 1]",16,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34]",149.92036146694727,2.027459688779146,0.898074
Step 315000,315000,0.0010966894903209757,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5]","[147489, 147812, 1345, 1438, 4017, 3970, 48, 45, 96, 41, 93, 38, 3, 1, 4, 1]",16,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34]",149.9503776909748,2.027930335692678,0.896449
Step 320000,320000,0.0011147929990001574,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5]","[149709, 149952, 1376, 1458, 4165, 4103, 48, 46, 98, 43, 96, 39, 3, 1, 4, 1, 1]",17,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31]",149.98437303747795,2.028466010805321,0.894826
Step 325000,325000,0.001133236973169638,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5]","[151921, 152192, 1397, 1478, 4290, 4216, 48, 48, 101, 43, 100, 40, 4, 1, 4, 1, 1]",17,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31]",150.00936669990665,2.028855437896703,0.8932
Step 330000,330000,0.0011515570604139602,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3]","[154096, 154359, 1422, 1495, 4444, 4354, 49, 48, 103, 43, 104, 41, 6, 1, 4, 1, 1, 1]",18,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24]",150.04469498271843,2.029409929750571,0.89158
Step 335000,335000,0.0011703511318341367,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3]","[156281, 156581, 1434, 1517, 4584, 4475, 50, 49, 110, 43, 108, 41, 6, 1, 4, 1, 1, 1]",18,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24]",150.07396990964904,2.0298597853587754,0.889961
Step 340000,340000,0.001188986716664082,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3]","[158486, 158769, 1459, 1532, 4704, 4622, 50, 50, 115, 44, 112, 42, 6, 1, 4, 1, 1, 1]",18,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24]",150.10316652474705,2.0303061524428863,0.8883436666666666
Step 345000,345000,0.0012075023743859795,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3]","[160642, 161022, 1473, 1547, 4840, 4747, 50, 51, 121, 47, 116, 43, 6, 1, 4, 1, 1, 1]",18,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24]",150.13084693453797,2.0307337928314704,0.8867236666666667
Step 350000,350000,0.0012258452813074033,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3, 4]","[162799, 163132, 1494, 1564, 4982, 4925, 51, 51, 129, 48, 124, 43, 6, 1, 4, 1, 1, 1, 1]",19,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA', 'LA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24, 292.28999999999996]",150.172342046871,2.0313622527309,0.8851213333333333
Step 355000,355000,0.0012446094901681275,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3, 4]","[164890, 165361, 1506, 1587, 5136, 5070, 52, 54, 135, 50, 127, 45, 6, 1, 4, 2, 1, 1, 1]",19,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA', 'LA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24, 292.28999999999996]",150.2069662731921,2.0318897534800846,0.883512
Step 360000,360000,0.0012631081900680483,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3, 4]","[167031, 167576, 1523, 1603, 5284, 5208, 55, 55, 139, 54, 129, 46, 6, 1, 4, 2, 1, 1, 2]",19,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA', 'LA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24, 292.28999999999996]",150.236499713237,2.032346868547832,0.8818953333333334
Step 365000,365000,0.0012818067184478517,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3, 4]","[169254, 169710, 1544, 1613, 5429, 5340, 56, 57, 149, 55, 135, 47, 6, 1, 4, 2, 1, 1, 2]",19,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA', 'LA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24, 292.28999999999996]",150.26570363830834,2.0328064605581115,0.8802753333333333
Step 370000,370000,0.001300180965074975,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3, 4, 4, 6]","[171431, 171918, 1563, 1628, 5559, 5475, 58, 57, 152, 56, 140, 50, 7, 1, 5, 2, 1, 1, 2, 1, 1]",21,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA', 'LA-LA-GA-LA', 'LA-GA-LA-LA', 'LA-GA-LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24, 292.28999999999996, 292.28999999999996, 408.39]",150.29168798239635,2.033207859081618,0.8786573333333333
Step 375000,375000,0.0013193432092638896,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4, 4, 5, 5, 3, 4, 4, 6]","[173567, 174101, 1584, 1649, 5699, 5626, 61, 59, 161, 58, 144, 50, 8, 1, 5, 2, 1, 1, 2, 1, 1]",21,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA', 'GA-LA-LA-GA', 'LA-GA-LA-GA-LA', 'LA-GA-GA-LA-GA', 'LA-LA-LA', 'LA-LA-GA-LA', 'LA-GA-LA-LA', 'LA-GA-LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23, 278.26, 350.34, 336.31, 234.24, 292.28999999999996, 292.28999999999996, 408.39]",150.32270353188287,2.0336814772548726,0.877047
